player1Height,player2Height,player1Hand,player2Hand,player1Backhand,player2Backhand,player1Continent,player2Continent,player1Age,player2Age,player1Rank,player2Rank,GameRound,tournament,ground,Sets,BestOf,days,Season,prize
191,191,Right,Right,Two,Two,Europe,Europe,20.0,19.0,543,1343,Round of 32,Austria F3,Clay,2,3,6,Summer,10000
191,170,Right,Right,Two,Unknown,Europe,Europe,20.0,18.0,543,1392,Quarter-Finals,Austria F3,Clay,2,3,6,Summer,10000
191,173,Right,Left,Two,Two,Europe,Europe,20.0,22.0,543,894,Semi-Finals,Austria F3,Clay,2,3,6,Summer,10000
191,188,Right,Right,Two,Two,Europe,Europe,20.0,23.0,543,971,Round of 16,Austria F3,Clay,2,3,6,Summer,10000
180,185,Right,Right,Two,Two,Europe,Europe,,24.0,585,810,Quarter-Finals,Austria F3,Clay,2,3,6,Summer,10000
175,180,Right,Right,Unknown,Unknown,Europe,Europe,23.0,20.0,86,73,Semi-Finals,Zell Am See,Clay,2,3,0,Summer,50000
188,191,Right,Right,Two,Two,Europe,Europe,19.0,,763,529,Round of 16,Austria F9,Clay,3,3,6,Summer,10000
188,201,Right,Right,Two,One,Europe,Europe,19.0,20.0,763,852,Round of 32,Austria F9,Clay,3,3,6,Summer,10000
178,188,Right,Right,Unknown,Two,Europe,Europe,29.0,19.0,577,763,Semi-Finals,Austria F9,Clay,3,3,6,Summer,10000
178,180,Right,Right,Unknown,Unknown,Europe,Europe,29.0,20.0,577,702,Finals,Austria F9,Clay,3,3,6,Summer,10000
180,180,Right,Left,Unknown,Unknown,Europe,Europe,20.0,21.0,702,592,Round of 16,Austria F9,Clay,2,3,6,Summer,10000
180,183,Right,Right,One,Unknown,Europe,Europe,26.0,22.0,65,308,Round of 64,Kitzbuhel,Clay,2,3,6,Summer,800000
180,175,Right,Right,One,Two,Europe,South America,26.0,19.0,65,33,Semi-Finals,Kitzbuhel,Clay,2,3,6,Summer,800000
180,183,Right,Right,One,One,Europe,North America,26.0,23.0,65,130,Quarter-Finals,Kitzbuhel,Clay,2,3,6,Summer,800000
180,178,Right,Right,One,Unknown,Europe,Europe,26.0,23.0,65,100,Round of 16,Kitzbuhel,Clay,2,3,6,Summer,800000
175,193,Right,Right,One,Unknown,Europe,Europe,22.0,26.0,38,342,Round of 32,Kitzbuhel,Clay,2,3,6,Summer,800000
191,198,Right,Right,One,Unknown,Europe,Europe,28.0,25.0,44,138,Round of 32,Kitzbuhel,Clay,2,3,6,Summer,800000
183,183,Right,Right,One,One,Europe,South America,21.0,20.0,267,147,Round of 64,Kitzbuhel,Clay,2,3,6,Summer,800000
183,175,Right,Right,Unknown,One,Europe,Europe,27.0,22.0,45,38,Round of 16,Kitzbuhel,Clay,2,3,6,Summer,800000
183,188,Right,Right,Unknown,Unknown,Europe,Europe,27.0,30.0,45,60,Round of 32,Kitzbuhel,Clay,3,3,6,Summer,800000
180,180,Right,Right,One,Unknown,Europe,Europe,26.0,26.0,76,570,Round of 64,Kitzbuhel,Clay,3,3,6,Summer,800000
180,183,Left,Left,Unknown,Unknown,South America,Europe,30.0,25.0,87,148,Round of 64,Kitzbuhel,Clay,3,3,6,Summer,800000
183,180,Left,Left,One,Unknown,South America,South America,25.0,30.0,39,87,Round of 32,Kitzbuhel,Clay,3,3,6,Summer,800000
170,180,Right,Right,One,Unknown,Europe,Oceania,24.0,25.0,58,82,Round of 64,Kitzbuhel,Clay,2,3,6,Summer,800000
170,180,Right,Right,One,One,Europe,Europe,24.0,24.0,58,55,Round of 32,Kitzbuhel,Clay,3,3,6,Summer,800000
170,183,Right,Left,One,One,Europe,South America,24.0,25.0,58,39,Round of 16,Kitzbuhel,Clay,3,3,6,Summer,800000
175,191,Right,Right,Two,One,South America,Europe,19.0,28.0,33,44,Round of 16,Kitzbuhel,Clay,2,3,6,Summer,800000
175,180,Right,Right,Two,One,South America,Europe,19.0,26.0,33,76,Round of 32,Kitzbuhel,Clay,3,3,6,Summer,800000
175,175,Right,Left,Two,Unknown,South America,Europe,19.0,24.0,33,89,Quarter-Finals,Kitzbuhel,Clay,2,3,6,Summer,800000
183,183,Right,Right,One,Two,North America,South America,23.0,21.0,130,81,Round of 32,Kitzbuhel,Clay,2,3,6,Summer,800000
183,183,Right,Right,Two,One,Europe,Europe,21.0,21.0,4,267,Round of 32,Kitzbuhel,Clay,2,3,6,Summer,800000
183,191,Right,Right,Two,Unknown,Europe,Europe,21.0,27.0,4,64,Round of 16,Kitzbuhel,Clay,3,3,6,Summer,800000
191,185,Right,Right,Unknown,One,Europe,Europe,27.0,22.0,64,84,Round of 64,Kitzbuhel,Clay,2,3,6,Summer,800000
191,183,Right,Left,Unknown,Unknown,Europe,Europe,27.0,32.0,64,57,Round of 32,Kitzbuhel,Clay,2,3,6,Summer,800000
196,183,Right,Right,Unknown,Unknown,Europe,Europe,,30.0,176,102,Round of 64,Kitzbuhel,Clay,2,3,6,Summer,800000
178,185,Right,Right,Unknown,Two,Europe,South America,23.0,23.0,100,28,Round of 32,Kitzbuhel,Clay,2,3,6,Summer,800000
178,185,Right,Right,Unknown,Unknown,Europe,Africa,23.0,28.0,100,105,Round of 64,Kitzbuhel,Clay,2,3,6,Summer,800000
188,180,Right,Right,Two,One,South America,Europe,24.0,26.0,36,65,Finals,Kitzbuhel,Clay,4,5,6,Summer,800000
188,170,Right,Right,Two,One,South America,Europe,24.0,24.0,36,58,Semi-Finals,Kitzbuhel,Clay,2,3,6,Summer,800000
188,175,Right,Right,Two,One,South America,South America,24.0,22.0,36,63,Round of 16,Kitzbuhel,Clay,2,3,6,Summer,800000
188,173,Right,Right,Two,Unknown,South America,Europe,24.0,25.0,36,74,Round of 32,Kitzbuhel,Clay,2,3,6,Summer,800000
188,183,Right,Right,Two,Two,South America,Europe,24.0,21.0,36,4,Quarter-Finals,Kitzbuhel,Clay,2,3,6,Summer,800000
183,173,Right,Right,Two,Unknown,South America,Europe,21.0,28.0,81,107,Round of 64,Kitzbuhel,Clay,2,3,6,Summer,800000
185,191,Right,Right,One,Unknown,Europe,Europe,21.0,26.0,193,124,Round of 64,Kitzbuhel,Clay,3,3,6,Summer,800000
180,196,Right,Right,Two,Unknown,Europe,Europe,25.0,,61,176,Round of 32,Kitzbuhel,Clay,2,3,6,Summer,800000
175,180,Left,Right,Unknown,One,Europe,Europe,24.0,27.0,89,9,Round of 32,Kitzbuhel,Clay,3,3,6,Summer,800000
175,183,Left,Left,Unknown,Unknown,Europe,Europe,24.0,31.0,89,86,Round of 64,Kitzbuhel,Clay,2,3,6,Summer,800000
175,180,Left,Right,Unknown,Two,Europe,Europe,24.0,25.0,89,61,Round of 16,Kitzbuhel,Clay,3,3,6,Summer,800000
180,188,Right,Right,Unknown,Unknown,Asia,Europe,24.0,23.0,229,146,Round of 64,Kitzbuhel,Clay,2,3,6,Summer,800000
191,185,Right,Right,Two,One,Europe,Europe,27.0,21.0,6,193,Round of 32,Kitzbuhel,Clay,3,3,6,Summer,800000
180,191,Left,Right,Unknown,Two,Europe,Europe,19.0,25.0,52,40,Round of 32,Vienna,Hard,2,3,6,Autumn,700000
183,180,Right,Right,Unknown,Two,Europe,Europe,26.0,25.0,25,62,Round of 32,Vienna,Hard,2,3,6,Autumn,700000
173,191,Right,Right,Two,Unknown,Europe,North America,22.0,,26,24,Round of 32,Vienna,Hard,2,3,6,Autumn,700000
188,183,Right,Right,Unknown,Unknown,Europe,Europe,31.0,26.0,15,25,Round of 16,Vienna,Hard,2,3,6,Autumn,700000
188,175,Right,Left,Unknown,Unknown,Europe,Europe,31.0,23.0,15,50,Quarter-Finals,Vienna,Hard,2,3,6,Autumn,700000
178,183,Right,Left,Two,Unknown,Europe,Europe,27.0,31.0,35,46,Round of 32,Vienna,Hard,3,3,6,Autumn,700000
180,193,Right,Left,One,Unknown,Europe,Europe,23.0,27.0,42,44,Round of 16,Vienna,Hard,3,3,6,Autumn,700000
180,175,Right,Right,One,Two,Europe,Europe,23.0,22.0,42,27,Round of 32,Vienna,Hard,3,3,6,Autumn,700000
188,180,Left,Left,Unknown,Unknown,Europe,Europe,27.0,35.0,39,47,Round of 32,Vienna,Hard,2,3,6,Autumn,700000
188,183,Left,Right,Unknown,Unknown,Europe,Europe,27.0,30.0,39,70,Round of 16,Vienna,Hard,3,3,6,Autumn,700000
196,185,Right,Right,One,One,Europe,Europe,23.0,21.0,43,61,Round of 32,Vienna,Hard,2,3,6,Autumn,700000
185,193,Right,Right,Unknown,Two,Europe,Europe,24.0,20.0,37,2,Round of 32,Vienna,Hard,3,3,6,Autumn,700000
196,180,Right,Left,One,Unknown,Europe,Europe,28.0,19.0,20,52,Round of 16,Vienna,Hard,2,3,6,Autumn,700000
196,183,Right,Right,One,Two,Europe,Europe,28.0,20.0,20,11,Round of 32,Vienna,Hard,2,3,6,Autumn,700000
185,188,Right,Right,One,Two,Europe,Europe,19.0,24.0,31,4,Round of 32,Vienna,Hard,3,3,6,Autumn,700000
185,196,Right,Right,One,One,Europe,Europe,19.0,23.0,31,43,Round of 16,Vienna,Hard,2,3,6,Autumn,700000
185,196,Right,Right,One,One,Europe,Europe,19.0,28.0,31,20,Quarter-Finals,Vienna,Hard,2,3,6,Autumn,700000
175,183,Left,Right,Unknown,Unknown,Europe,Europe,23.0,25.0,50,122,Round of 32,Vienna,Hard,2,3,6,Autumn,700000
175,185,Left,Right,Unknown,Unknown,Europe,Europe,23.0,24.0,50,37,Round of 16,Vienna,Hard,3,3,6,Autumn,700000
185,178,Right,Right,One,Two,Europe,Europe,26.0,27.0,10,35,Round of 16,Vienna,Hard,2,3,6,Autumn,700000
185,180,Right,Right,One,One,Europe,Europe,26.0,23.0,10,42,Quarter-Finals,Vienna,Hard,2,3,6,Autumn,700000
185,201,Right,Right,One,Unknown,Europe,Europe,26.0,29.0,10,34,Round of 32,Vienna,Hard,2,3,6,Autumn,700000
185,185,Right,Right,One,One,Europe,Europe,26.0,19.0,10,31,Semi-Finals,Vienna,Hard,3,3,6,Autumn,700000
188,196,Right,Right,Unknown,Unknown,Europe,Europe,22.0,24.0,131,110,Round of 32,Salzburg,Clay,3,3,6,Spring,75000
175,185,Right,Right,Unknown,Unknown,Europe,South America,21.0,20.0,151,108,Semi-Finals,Salzburg,Clay,3,3,6,Spring,75000
185,173,Right,Right,Unknown,Unknown,South America,Europe,20.0,24.0,108,144,Round of 32,Salzburg,Clay,3,3,6,Spring,75000
185,175,Right,Right,Unknown,Unknown,South America,Europe,20.0,23.0,108,127,Quarter-Finals,Salzburg,Clay,3,3,6,Spring,75000
185,178,Left,Right,Unknown,Unknown,South America,South America,21.0,26.0,78,107,Round of 32,Salzburg,Clay,3,3,6,Spring,75000
185,188,Right,Right,Unknown,Unknown,Europe,Europe,,22.0,140,131,Round of 16,Salzburg,Clay,3,3,6,Spring,75000
185,185,Right,Right,Unknown,Unknown,Europe,Europe,,25.0,140,103,Round of 32,Salzburg,Clay,3,3,6,Spring,75000
180,170,Left,Right,Unknown,Unknown,Europe,Oceania,25.0,24.0,90,183,Round of 32,Salzburg,Clay,2,3,6,Spring,75000
183,191,Right,Right,Unknown,Unknown,Europe,Europe,26.0,23.0,166,86,Round of 32,Salzburg,Clay,3,3,6,Spring,75000
188,185,Left,Left,Unknown,Unknown,North America,South America,20.0,21.0,245,78,Round of 16,Salzburg,Clay,3,3,6,Spring,75000
175,175,Right,Right,Unknown,Unknown,Europe,Europe,23.0,22.0,127,100,Round of 32,Salzburg,Clay,2,3,6,Spring,75000
175,185,Right,Right,Unknown,Unknown,Europe,Europe,23.0,23.0,127,203,Round of 16,Salzburg,Clay,2,3,6,Spring,75000
183,196,Right,Left,Unknown,Unknown,Europe,Europe,21.0,22.0,104,353,Round of 32,Salzburg,Clay,2,3,6,Spring,75000
183,180,Right,Left,Unknown,Unknown,Europe,Europe,21.0,19.0,104,163,Round of 16,Salzburg,Clay,2,3,6,Spring,75000
180,178,Right,Right,One,Unknown,Europe,Europe,26.0,23.0,33,81,Round of 32,Vienna,Hard,3,3,6,Autumn,700000
175,196,Right,Right,One,One,Europe,Oceania,23.0,24.0,37,47,Round of 32,Vienna,Hard,3,3,6,Autumn,700000
180,185,Left,Right,Unknown,One,Europe,Europe,20.0,27.0,46,108,Round of 16,Vienna,Hard,2,3,6,Autumn,700000
180,180,Left,Right,Unknown,One,Europe,Europe,20.0,27.0,46,11,Round of 32,Vienna,Hard,3,3,6,Autumn,700000
185,185,Right,Right,Two,Unknown,South America,Europe,23.0,22.0,21,42,Quarter-Finals,Vienna,Hard,3,3,6,Autumn,700000
185,178,Right,Right,Two,Two,South America,Europe,23.0,20.0,21,100,Round of 32,Vienna,Hard,2,3,6,Autumn,700000
185,175,Right,Left,Two,Unknown,South America,Europe,23.0,24.0,21,90,Semi-Finals,Vienna,Hard,2,3,6,Autumn,700000
185,185,Right,Right,Two,One,South America,Europe,23.0,27.0,21,8,Round of 16,Vienna,Hard,3,3,6,Autumn,700000
191,193,Right,Left,Two,Unknown,Europe,Europe,26.0,28.0,39,26,Round of 32,Vienna,Hard,2,3,6,Autumn,700000
183,178,Left,Right,Two,Two,Europe,Europe,20.0,28.0,195,18,Round of 32,Vienna,Hard,3,3,6,Autumn,700000
175,193,Right,Left,Two,Two,North America,Europe,29.0,30.0,60,14,Round of 32,Vienna,Hard,3,3,6,Autumn,700000
185,180,Right,Right,Unknown,Two,Europe,Europe,22.0,23.0,42,28,Round of 32,Vienna,Hard,2,3,6,Autumn,700000
185,183,Right,Left,Unknown,Two,Europe,Europe,22.0,20.0,42,195,Round of 16,Vienna,Hard,2,3,6,Autumn,700000
185,180,Right,Right,One,One,Europe,Europe,20.0,26.0,12,33,Round of 16,Vienna,Hard,2,3,6,Autumn,700000
185,183,Right,Right,One,Two,Europe,South America,20.0,21.0,12,78,Round of 32,Vienna,Hard,3,3,6,Autumn,700000
175,185,Left,Right,Unknown,Two,Europe,Europe,24.0,23.0,90,98,Round of 32,Vienna,Hard,3,3,6,Autumn,700000
175,175,Left,Right,Unknown,Two,Europe,North America,24.0,29.0,90,60,Round of 16,Vienna,Hard,3,3,6,Autumn,700000
175,185,Left,Right,Unknown,One,Europe,Europe,24.0,20.0,90,12,Quarter-Finals,Vienna,Hard,2,3,6,Autumn,700000
191,175,Right,Right,Two,One,Europe,Europe,27.0,23.0,30,37,Round of 16,Vienna,Hard,2,3,6,Autumn,700000
191,180,Right,Left,Two,Unknown,Europe,Europe,27.0,20.0,30,46,Quarter-Finals,Vienna,Hard,2,3,6,Autumn,700000
191,191,Right,Right,Two,Two,Europe,Europe,27.0,25.0,30,19,Round of 32,Vienna,Hard,3,3,6,Autumn,700000
180,175,Right,Left,One,Two,Europe,South America,19.0,25.0,31,44,Round of 32,Vienna,Hard,3,3,6,Autumn,700000
193,183,Left,Right,Two,Two,Europe,Europe,21.0,26.0,608,828,Quarter-Finals,Austria F1,Clay,2,3,6,Summer,10000
193,180,Left,Right,Two,Two,Europe,Oceania,21.0,25.0,608,1044,Round of 32,Austria F1,Clay,2,3,6,Summer,10000
178,191,Right,Right,Two,Two,Europe,Europe,21.0,20.0,1165,712,Round of 16,Austria F1,Clay,2,3,6,Summer,10000
185,180,Right,Right,One,One,Europe,Europe,23.0,23.0,691,817,Quarter-Finals,Austria F1,Clay,3,3,6,Summer,10000
180,185,Right,Right,One,One,Europe,Europe,23.0,21.0,817,787,Round of 16,Austria F1,Clay,2,3,6,Summer,10000
185,183,Right,Right,Two,Two,Europe,Europe,19.0,18.0,556,889,Round of 16,Austria F1,Clay,2,3,6,Summer,10000
185,180,Left,Right,Two,One,Europe,Europe,21.0,20.0,572,1328,Round of 32,Austria F2,Clay,2,3,6,Summer,10000
185,188,Left,Right,Two,One,Europe,Europe,21.0,25.0,572,401,Quarter-Finals,Austria F2,Clay,3,3,6,Summer,10000
185,191,Left,Right,Two,Two,Europe,Europe,21.0,18.0,572,407,Finals,Austria F2,Clay,3,3,6,Summer,10000
185,191,Left,Right,Two,Unknown,Europe,Europe,21.0,23.0,572,435,Semi-Finals,Austria F2,Clay,2,3,6,Summer,10000
185,180,Left,Left,Two,One,Europe,Europe,21.0,22.0,572,692,Round of 16,Austria F2,Clay,2,3,6,Summer,10000
188,188,Right,Right,One,Two,Europe,Europe,25.0,20.0,401,815,Round of 32,Austria F2,Clay,2,3,6,Summer,10000
191,188,Right,Right,Two,Two,Europe,Europe,18.0,22.0,407,614,Quarter-Finals,Austria F2,Clay,2,3,6,Summer,10000
191,188,Right,Right,Two,One,Europe,Europe,18.0,18.0,407,1678,Semi-Finals,Austria F2,Clay,2,3,6,Summer,10000
191,188,Right,Left,Two,Two,Europe,Europe,18.0,20.0,407,740,Round of 16,Austria F2,Clay,2,3,6,Summer,10000
191,180,Right,Right,Two,Two,Europe,Oceania,18.0,28.0,407,898,Round of 32,Austria F2,Clay,2,3,6,Summer,10000
188,185,Right,Left,Two,Two,Europe,Europe,22.0,20.0,614,880,Round of 32,Austria F2,Clay,2,3,6,Summer,10000
191,180,Right,Right,Unknown,Two,Europe,South America,23.0,23.0,435,698,Round of 16,Austria F2,Clay,3,3,6,Summer,10000
188,198,Right,Right,One,Two,Europe,Europe,18.0,22.0,1678,1193,Round of 16,Austria F2,Clay,2,3,6,Summer,10000
188,188,Right,Right,One,Two,Europe,Europe,18.0,18.0,1678,1232,Quarter-Finals,Austria F2,Clay,2,3,6,Summer,10000
188,183,Right,Right,One,Two,Europe,South America,18.0,26.0,1678,467,Round of 32,Austria F2,Clay,2,3,6,Summer,10000
180,196,Left,Right,One,One,Europe,Europe,22.0,17.0,692,1728,Round of 32,Austria F2,Clay,2,3,6,Summer,10000
178,180,Right,Right,Unknown,Unknown,Europe,Europe,20.0,17.0,1004,1105,Round of 32,Austria F3,Clay,2,3,6,Spring,15000
178,183,Right,Right,Unknown,Unknown,Europe,Europe,20.0,22.0,1004,649,Round of 16,Austria F3,Clay,3,3,6,Spring,15000
188,183,Right,Right,Unknown,One,Europe,Europe,18.0,20.0,315,353,Quarter-Finals,Austria F3,Clay,3,3,6,Spring,15000
188,183,Right,Right,Unknown,Two,Europe,Europe,18.0,21.0,315,390,Round of 32,Austria F3,Clay,2,3,6,Spring,15000
211,188,Right,Right,One,Unknown,Europe,Europe,22.0,18.0,321,315,Semi-Finals,Austria F3,Clay,2,3,6,Spring,15000
211,178,Right,Right,One,Two,Europe,Europe,22.0,25.0,321,385,Quarter-Finals,Austria F3,Clay,2,3,6,Spring,15000
178,185,Right,Right,Two,Unknown,Europe,Europe,25.0,25.0,385,383,Round of 16,Austria F3,Clay,2,3,6,Spring,15000
183,185,Right,Right,Unknown,Unknown,Europe,Europe,22.0,19.0,341,507,Round of 16,Austria F3,Clay,2,3,6,Spring,15000
183,183,Right,Right,Unknown,Unknown,Europe,Oceania,22.0,21.0,341,371,Quarter-Finals,Austria F3,Clay,3,3,6,Spring,15000
183,183,Right,Right,Unknown,Unknown,Oceania,Europe,21.0,21.0,371,776,Round of 32,Austria F3,Clay,2,3,6,Spring,15000
183,183,Right,Right,Two,Two,Europe,Europe,19.0,19.0,867,485,Round of 32,Austria F5,Clay,2,3,6,Summer,10000
183,180,Right,Left,Two,Unknown,Europe,Europe,19.0,24.0,867,642,Semi-Finals,Austria F5,Clay,2,3,6,Summer,10000
180,183,Left,Right,Unknown,Unknown,Europe,Europe,24.0,22.0,642,771,Round of 32,Austria F5,Clay,3,3,6,Summer,10000
180,175,Left,Right,Unknown,Two,Europe,Europe,24.0,20.0,642,1865,Quarter-Finals,Austria F5,Clay,2,3,6,Summer,10000
196,183,Right,Right,Unknown,Two,Europe,Europe,25.0,19.0,360,867,Finals,Austria F5,Clay,2,3,6,Summer,10000
196,188,Right,Right,Unknown,Two,Europe,Europe,25.0,19.0,360,405,Semi-Finals,Austria F5,Clay,2,3,6,Summer,10000
191,180,Right,Right,Two,One,Europe,Europe,22.0,20.0,781,1180,Round of 32,Austria F5,Clay,2,3,6,Summer,10000
175,201,Right,Right,Two,One,Europe,Europe,20.0,23.0,1865,302,Round of 16,Austria F5,Clay,3,3,6,Summer,10000
188,191,Right,Right,Two,Two,Europe,Europe,19.0,22.0,405,781,Round of 16,Austria F5,Clay,2,3,6,Summer,10000
185,188,Right,Left,Two,Two,Europe,Europe,19.0,19.0,581,845,Round of 32,Austria F5,Clay,3,3,6,Summer,10000
183,175,Right,Right,Unknown,Unknown,North America,Europe,25.0,24.0,317,250,Quarter-Finals,Vienna,Carpet,2,3,6,Winter,25000
180,185,Left,Left,Unknown,Unknown,Europe,Europe,22.0,17.0,162,914,Round of 32,Vienna,Carpet,2,3,6,Winter,25000
191,193,Right,Right,Unknown,Unknown,Europe,Europe,21.0,21.0,305,294,Round of 32,Vienna,Carpet,3,3,6,Winter,25000
188,183,Right,Right,Unknown,Unknown,Europe,North America,19.0,25.0,243,317,Semi-Finals,Vienna,Carpet,2,3,6,Winter,25000
188,188,Right,Right,Unknown,Unknown,Europe,Europe,19.0,21.0,243,185,Round of 16,Vienna,Carpet,2,3,6,Winter,25000
188,188,Right,Left,Unknown,Unknown,Europe,North America,19.0,20.0,243,242,Quarter-Finals,Vienna,Carpet,2,3,6,Winter,25000
188,191,Right,Right,Unknown,Unknown,Europe,Europe,19.0,22.0,243,299,Round of 32,Vienna,Carpet,3,3,6,Winter,25000
188,191,Right,Right,Unknown,Unknown,North America,Europe,23.0,21.0,167,305,Round of 16,Vienna,Carpet,2,3,6,Winter,25000
188,180,Right,Right,Unknown,Unknown,North America,North America,23.0,23.0,167,316,Round of 32,Vienna,Carpet,3,3,6,Winter,25000
183,180,Right,Left,Unknown,Unknown,Europe,Europe,20.0,22.0,240,162,Quarter-Finals,Vienna,Carpet,3,3,6,Winter,25000
183,193,Right,Right,Unknown,Unknown,Europe,Europe,20.0,23.0,240,265,Round of 32,Vienna,Carpet,2,3,6,Winter,25000
191,183,Right,Right,Two,One,Europe,Europe,,25.0,254,110,1st Round Qualifying,Vienna,Hard,2,3,6,Autumn,732000
191,191,Right,Right,Two,Two,Europe,Europe,,25.0,254,179,2nd Round Qualifying,Vienna,Hard,2,3,6,Autumn,732000
191,193,Right,Right,Two,One,Europe,Europe,23.0,28.0,73,13,Quarter-Finals,Vienna,Hard,2,3,6,Autumn,732000
191,191,Right,Right,Two,Two,Europe,Europe,23.0,20.0,73,103,Round of 16,Vienna,Hard,2,3,6,Autumn,732000
180,175,Right,Right,Two,Two,South America,Europe,25.0,30.0,22,168,Round of 32,Vienna,Hard,2,3,6,Autumn,732000
188,175,Left,Left,One,Unknown,Europe,Europe,26.0,30.0,43,60,Round of 16,Vienna,Hard,3,3,6,Autumn,732000
183,183,Right,Right,One,One,South America,Europe,27.0,26.0,6,44,Round of 32,Vienna,Hard,3,3,6,Autumn,732000
183,185,Right,Right,One,Two,South America,Europe,27.0,29.0,6,105,Round of 16,Vienna,Hard,2,3,6,Autumn,732000
193,191,Right,Right,One,Two,Europe,Europe,28.0,,13,254,Round of 32,Vienna,Hard,2,3,6,Autumn,732000
193,188,Right,Right,One,Two,Europe,North America,28.0,25.0,13,39,Round of 16,Vienna,Hard,3,3,6,Autumn,732000
183,188,Right,Right,Unknown,One,Europe,Europe,23.0,21.0,163,286,1st Round Qualifying,Vienna,Hard,2,3,6,Autumn,732000
185,183,Right,Right,Two,Two,Europe,Europe,29.0,25.0,105,158,Round of 32,Vienna,Hard,3,3,6,Autumn,732000
183,183,Right,Right,Two,One,Europe,South America,27.0,27.0,23,6,Quarter-Finals,Vienna,Hard,3,3,6,Autumn,732000
183,185,Right,Right,Two,Two,Europe,South America,27.0,29.0,23,14,Round of 32,Vienna,Hard,3,3,6,Autumn,732000
183,185,Right,Right,Two,Two,Europe,Europe,27.0,25.0,23,61,Round of 16,Vienna,Hard,3,3,6,Autumn,732000
191,185,Right,Right,Two,One,South America,Europe,28.0,,16,93,Round of 32,Vienna,Hard,2,3,6,Autumn,732000
191,183,Right,Left,Two,Two,South America,Europe,28.0,26.0,16,49,Round of 16,Vienna,Hard,3,3,6,Autumn,732000
185,183,Right,Right,Two,Unknown,Europe,Europe,25.0,23.0,61,163,Round of 32,Vienna,Hard,2,3,6,Autumn,732000
183,183,Left,Right,Two,One,Europe,Europe,26.0,27.0,49,159,Round of 32,Vienna,Hard,2,3,6,Autumn,732000
191,191,Right,Right,Two,Unknown,Europe,North America,25.0,31.0,179,201,1st Round Qualifying,Vienna,Hard,3,3,6,Autumn,732000
188,183,Right,Right,Two,One,North America,Europe,25.0,22.0,39,27,Round of 32,Vienna,Hard,3,3,6,Autumn,732000
180,178,Right,Right,Unknown,Two,Europe,Europe,21.0,20.0,300,109,1st Round Qualifying,Vienna,Hard,3,3,6,Autumn,732000
188,191,Right,Right,Two,Two,Europe,Europe,20.0,23.0,3,73,Semi-Finals,Vienna,Hard,2,3,6,Autumn,732000
188,191,Right,Right,Two,Two,Europe,South America,20.0,28.0,3,16,Quarter-Finals,Vienna,Hard,3,3,6,Autumn,732000
188,183,Right,Right,Two,Two,Europe,North America,20.0,25.0,3,70,Round of 32,Vienna,Hard,2,3,6,Autumn,732000
188,183,Right,Right,Two,One,Europe,Europe,20.0,,3,41,Finals,Vienna,Hard,2,3,6,Autumn,732000
191,183,Right,Right,Two,One,Europe,South America,20.0,31.0,103,50,Round of 32,Vienna,Hard,3,3,6,Autumn,732000
183,180,Right,Left,Two,Unknown,Europe,Europe,25.0,22.0,158,428,1st Round Qualifying,Vienna,Hard,2,3,6,Autumn,732000
183,180,Right,Right,Two,Unknown,Europe,Europe,25.0,21.0,158,300,2nd Round Qualifying,Vienna,Hard,3,3,6,Autumn,732000
183,180,Right,Right,One,Two,Europe,South America,,25.0,41,22,Round of 16,Vienna,Hard,3,3,6,Autumn,732000
183,188,Right,Left,One,One,Europe,Europe,,26.0,41,43,Quarter-Finals,Vienna,Hard,3,3,6,Autumn,732000
183,183,Right,Right,One,Two,Europe,Europe,,27.0,41,23,Semi-Finals,Vienna,Hard,2,3,6,Autumn,732000
183,188,Right,Right,One,Unknown,Europe,Europe,,30.0,41,77,Round of 32,Vienna,Hard,3,3,6,Autumn,732000
175,191,Left,Right,Unknown,Two,Europe,Europe,30.0,31.0,60,15,Round of 32,Vienna,Hard,3,3,6,Autumn,732000
175,185,Right,Right,Two,Unknown,Europe,Europe,30.0,28.0,168,639,1st Round Qualifying,Vienna,Hard,2,3,6,Autumn,732000
