name_first,name_last,hand,birthdate,country,gender
Edwin,Coellar,U,19860320.0,ECU,male
Antonio,Brito,U,19850615.0,ECU,male
Juraj,Sudra,U,19770623.0,SVK,male
Alexis,Carracedo,U,19880402.0,CHI,male
Jake,Brougham,U,19900212.0,USA,male
Brian,Cory,U,19660215.0,USA,male
Landon,Browne,U,19870427.0,USA,male
Patrick,Tool,U,19860704.0,USA,male
John,Goodrich,U,19841001.0,USA,male
Miro,Beran,U,19750109.0,USA,male
Roman,Vaskine,U,19900812.0,RUS,male
Valentin,Kryuchkov,U,19820829.0,RUS,male
Vladislav,Gilmanshin,U,19890219.0,RUS,male
Russell,Woolwright,U,19840201.0,GBR,male
Sebastian,Jackson,U,19711230.0,GBR,male
John,Jordan,L,19910105.0,GBR,male
Peter,Murray,U,19860110.0,GBR,male
Michael,Tolman,U,19840517.0,GBR,male
Martin,Dalton,U,19880423.0,GBR,male
Gustavo,Russo,U,19870802.0,BRA,male
Alexandre,Astolfi,U,19890625.0,BRA,male
Cauli,Ferraz,U,19880526.0,BRA,male
Jan,Popov,U,19891012.0,FIN,male
Riku,Vikman,U,19900426.0,FIN,male
Federico,Bolognesi,U,19880924.0,ITA,male
Iskander,Latipov,U,19890725.0,RUS,male
Andres,Lovado,U,19880516.0,COL,male
Yulfredis,Almenarez,U,19891216.0,COL,male
Sergio Eduardo,Lopez Ramirez,U,19901018.0,COL,male
Jorge,Hormaechea Nunez,U,19880214.0,ESP,male
Stefan,Privee,U,19891201.0,BEL,male
Justin,Kates,U,19820520.0,CAN,male
Porus,Jetli,U,19841208.0,USA,male
Mark,Clemente,U,19860519.0,USA,male
Obid,Ikramov,U,19900929.0,UZB,male
Anvar,Kadirov,U,19870519.0,UZB,male
Rustam,Rafikov,U,19910709.0,UZB,male
Roman,Ogarkov,U,19890104.0,RUS,male
Shane,Collins,U,19861124.0,USA,male
Alexandre,Labrosse,U,19880207.0,CAN,male
Julien,Gauthier,U,19890418.0,CAN,male
Claudio,Andrade,U,19911226.0,BRA,male
Andrea,Marcon,U,19731128.0,BLR,male
Alexandru,Zorlentan,U,19900210.0,ROU,male
Cornel,Mirciov,U,19881108.0,AUS,male
Andrey,Morozov,U,19900403.0,RUS,male
Fedor,Kapitonov,U,19900714.0,RUS,male
Mervin,Smit,U,19790420.0,NED,male
Leonardo,Squarzon,U,19730618.0,ARG,male
Carlos,Brentano,U,19900422.0,BRA,male
Marcos,Gregol,U,19870817.0,BRA,male
Daniel,Canellas,U,19900106.0,BRA,male
Renan,Nardelli,U,19880602.0,BRA,male
Felipe,Poffo,U,19910320.0,BRA,male
Herbert,Jerich,R,19780628.0,AUT,male
Juan,Escobar,R,19910515.0,ECU,male
Daniel,Belovic,U,19880928.0,SUI,male
Federico,Smanio,U,19900327.0,SUI,male
Bastien,Tonus,U,19890815.0,SUI,male
Bastien,Bonami,R,19900528.0,FRA,male
Jeremie,Lehner,U,19900301.0,SUI,male
Karlo,Pintaric,U,19890710.0,SLO,male
Roman,Juhas,U,,SVK,male
Stanislav,Glukhov,U,19890603.0,RUS,male
Alexei,Vassilkov,U,19901226.0,RUS,male
Michal,Dzupin,U,19861018.0,SVK,male
Kyrylo,Baysak,U,19901107.0,UKR,male
Svyatoslav,Prylutsky,R,19910722.0,UKR,male
Artur,Bondar,U,19880527.0,UKR,male
Ivan,Karasyov,L,19860610.0,UKR,male
Gautier,Vasseur,R,19830505.0,POL,male
Kim,Hamacher,U,19850815.0,GER,male
Vladislav,Shamin,U,19880611.0,RUS,male
Jonathan,Florez Cohen,U,19881110.0,ESP,male
Francisco Antonio,Dominguez Diaz,U,19901121.0,ESP,male
Francisco,Perez Mora,U,19900919.0,ESP,male
Manuel,Carame Borges,U,19900531.0,ESP,male
Pawel,Zielinski,U,19901115.0,POL,male
Pepe Juan,Caballero,U,,ESP,male
Joan Manel,Cardona,U,,ESP,male
Felipe,Cirne Lima,U,19890707.0,BRA,male
Rafael,Ferla,R,19900110.0,BRA,male
Ismar,Salcinovic,U,19880520.0,BIH,male
Esteban,Torres,U,19890912.0,ECU,male
Ernesto,Duque,U,19711013.0,ECU,male
Paul,Espinoza,U,19871104.0,ECU,male
Diego,Paliz,U,19820707.0,ECU,male
Ricardo,Serrano,U,19851223.0,ECU,male
Mauricio,Rojas,U,19570213.0,ECU,male
Pablo,Herrera,U,19900210.0,ECU,male
Sebastian,Esquetini,U,19890428.0,ECU,male
Paul,Pilatuna,U,19860907.0,ECU,male
Joshua,Egas,U,19880706.0,ECU,male
Gustavo,Pilatuna,U,19700615.0,ECU,male
Christian,Saavedra,U,19750628.0,COL,male
Alexandros,Panagodimos,U,19891214.0,GRE,male
Julian,Lema,U,19860909.0,COL,male
Jose,Rodriguez,R,19801120.0,COL,male
Camilo,Tocancipa,U,19890321.0,COL,male
Frederic,Thebault,U,19680817.0,FRA,male
Feldric,Belkanem,U,19861101.0,FRA,male
Yann,Neveu,U,19740608.0,FRA,male
Benoit,Dole,U,19731023.0,FRA,male
Boris,Garcia Anton,U,19900131.0,ESP,male
Oscar,Colomina Gay,R,19901030.0,ESP,male
Miguel,Rosas Landa,U,19860802.0,MEX,male
Sang Lo,Lee,U,19850808.0,KOR,male
Myung Shik,Yeo,U,19860306.0,KOR,male
Dong Joo,Lee,U,19910323.0,KOR,male
Andrew,Brigham,U,19900115.0,GBR,male
Franco,Forester,U,19870428.0,URU,male
Fabiano,Da Cruz,U,,BRA,male
Adalberto,Bono,U,19810824.0,BRA,male
Tarcisio,Souza,R,19881001.0,BRA,male
Charles Antoine,Peladeau,U,19870318.0,CAN,male
Slavko,Radman Livaja,U,19840831.0,CRO,male
Jin Huang,Yoo,U,19890913.0,PAR,male
Nicolas,Arrellaga,R,19891130.0,PAR,male
Matias,Caceres,U,19881012.0,PAR,male
Rodrigo,Castelnovo,U,19900423.0,PAR,male
Eduardo,Munoz,R,19891112.0,PAR,male
Nicolas,Corvalan,U,19850724.0,PAR,male
Andres,Cepede,U,19880223.0,PAR,male
Chris,Hopkins,R,19900410.0,AUS,male
Nikita,Zotov,R,19890126.0,RUS,male
Eemeli,Jamsen,U,19881101.0,FIN,male
Linus,Hietaniemi,U,19890206.0,FIN,male
Eugeniy,Kruzhko,U,19890225.0,UKR,male
Oleg,Khotkov,U,19900311.0,UKR,male
Denys,Alyeksyeyev,U,19860624.0,UKR,male
Nikita,Kuzovnikov,U,,UKR,male
Ivan,Ivanov,U,19880624.0,UKR,male
Alexandr,Kushnir,U,19900115.0,UKR,male
Carlos,Cardenas,U,19860520.0,ECU,male
Ronald,Bermudez,R,19890720.0,ECU,male
Santiago,Ordonez,R,19890301.0,ECU,male
Andy,Rohon,U,19901107.0,ECU,male
Daniel,Valverde,U,19910814.0,ECU,male
Esteban,Ordonez,U,19870620.0,ECU,male
Nick,Maurillo,U,19871111.0,USA,male
Brandon Christopher,Corace,U,19861018.0,USA,male
Chan,Ly,U,19691224.0,USA,male
Paul,Heckler,U,19901116.0,USA,male
Alex,Parry,U,19880323.0,GBR,male
Charlie,Goode,U,19900221.0,GBR,male
Hugo,Martinez,U,19910507.0,MEX,male
Jose Carlos,Velazquez,R,19861031.0,MEX,male
Bertrand,Sautron,U,,FRA,male
Sylver,Schorgen,U,19900915.0,FRA,male
Maxime,Draillard,U,19760214.0,FRA,male
Cesar,Grobel,R,19890918.0,BRA,male
Gareth,Greenwood,L,19800801.0,RSA,male
Brett,Lagerwall,U,19880129.0,RSA,male
Mohamed,Ibrahim,U,19900810.0,RSA,male
Nicholas,Moxley,U,19820114.0,USA,male
Bastian,Schuetz,U,19880223.0,GER,male
Felipe,Araya Roman,R,19880502.0,CHI,male
Sebastian,Livingstone,U,19741023.0,CHI,male
Rodrigo,Cabezas,U,19720320.0,CHI,male
Diego,Jimenez,U,,CHI,male
Juan,Millanao,U,19841119.0,CHI,male
Sebastian,Muniz,U,19910123.0,CHI,male
Julio Cesar,Bugueno,U,19891027.0,CHI,male
Pablo,Galarce,U,19800603.0,CHI,male
Brett,Hillier,R,19880527.0,AUS,male
Maciej,Behnke,U,19891222.0,POL,male
Jimmy,Asp,U,19860321.0,SWE,male
Joseph,Newman,U,19890930.0,USA,male
Mark,Silva,U,19880523.0,CAN,male
Nikola,Prpic,U,19860113.0,CRO,male
Federico,Levi,U,19850618.0,ARG,male
Tomas,Tancredi,U,19901007.0,BRA,male
Eduardo,Eli,U,19910215.0,BRA,male
Benjamin,Rodriguez,U,19880916.0,ECU,male
Juan Xavier,Ponce,L,19890808.0,ECU,male
Jose Manuel,Figueira,U,19920202.0,VEN,male
Dang Ngoc,Vinh,U,19910125.0,VIE,male
Antonio,Maiorano,U,19910507.0,ITA,male
Stefano,Briganti,U,,ITA,male
Salvador,Garcia Villa,U,19831110.0,MEX,male
Owen,Long,U,19880728.0,USA,male
Luis,Rangel,U,19760119.0,MEX,male
Andreas,Viesca,R,19880719.0,MEX,male
Juan Manuel,Munoz,U,,MEX,male
Rafael,Arana,U,19880118.0,MEX,male
Luis Francisco,Contreras,U,19881004.0,MEX,male
Ricardo,Jonguitud,U,,MEX,male
Olive,Martin,U,,ARG,male
Luis Oswaldo,Arriaga,U,19860727.0,MEX,male
Omar,Aboussalham,U,19861126.0,MAR,male
Hamza,Benboubker,U,19901226.0,MAR,male
Nelson,Cortes Leiva,R,19870721.0,BRA,male
Eduardo,Luz,U,19910617.0,BRA,male
Guilherme,Joesting,U,19910508.0,BRA,male
Diogo,Santos,U,19890609.0,BRA,male
Gustavo,Guerin,R,19890605.0,BRA,male
Raphael,Simard Machado,U,19910313.0,BRA,male
Franco,Mata,U,19770712.0,MOZ,male
Carlos Alberto,Alferez Bohorquez,L,19920603.0,ESP,male
Javier,De Paiz Ferrer,U,19890826.0,ESP,male
Daniel,Pokorny,U,19881026.0,CZE,male
Petr,Satral,R,19891206.0,CZE,male
Jan,Lysy,R,19750501.0,CZE,male
Artjom,Agamov,R,19900424.0,GER,male
Mareno,Heinecke,U,19880202.0,GER,male
Christopher,Rea,U,19850317.0,USA,male
Richard,Del Nunzio,R,19931207.0,USA,male
Derek,Di Fazio,U,19760701.0,USA,male
Patrick,Olobo,U,19840306.0,UGA,male
Marin,Rosovic,U,19810503.0,CRO,male
Luka,Zunic,U,19840312.0,CRO,male
Matthias,Kidler,R,19900507.0,GER,male
Emil,Setic,R,19890210.0,CRO,male
Dae Woe,Shin,U,19880511.0,KOR,male
Dae Young,Kim,U,19880413.0,KOR,male
Jae Jun,Kwak,U,19880625.0,KOR,male
Girts Jr,Dzelde,U,19880401.0,LAT,male
Mark,Rosslein,U,,GER,male
Phillipp,Hoffmann,U,19880112.0,GER,male
Simon,Spano,U,,GER,male
Kwong,Fu,U,19750904.0,HKG,male
Jeffrey,Zungunde,U,19890225.0,GBR,male
Jiri,Kana,U,19880818.0,CZE,male
Kacper,Rams,R,19900630.0,POL,male
Martin,Orsula,U,19830109.0,SVK,male
Erik,Halaj,U,19910129.0,SVK,male
Pavel,Durcov,U,19840723.0,SVK,male
Tomas,Sevcov,U,19890830.0,SVK,male
Marat,Sharipov,U,19870331.0,KAZ,male
Ivan,Lidzar,U,19891213.0,KAZ,male
Maxim,Prasolov,U,19900820.0,RUS,male
Ruslan,Kuzdenbayev,U,,KAZ,male
Joaquin,Munoz Bejarano,U,19750719.0,ESP,male
Gianandrea,Heyer,U,19870928.0,SUI,male
Andreas,Wojciechowski,U,,GER,male
Christoph,Munster,U,19850929.0,GER,male
Carlos Alberto,Romiti,R,19830628.0,ITA,male
Edoardo,Poli,R,19910806.0,ITA,male
Daniele,Vaccaro,U,19860629.0,ITA,male
Alexander,Cherman,U,19890131.0,AUS,male
Marcos,Garcia De Torres,U,,ESP,male
Robert,Lee,U,19910515.0,GBR,male
Juan Diego,Cuadrado Moreno,U,19910313.0,ESP,male
Drew,Eberly,U,19850612.0,USA,male
Scott,Lieberman,U,19870901.0,USA,male
Egor,Fedotov,U,19890913.0,RUS,male
Rado,Be Harvel,U,19891005.0,FRA,male
Thibaud,Pech,U,,FRA,male
Bob,Van Der Laar,R,19870823.0,NED,male
Lorcan,Kelleher,R,19900531.0,IRL,male
Fiachra,Lennon,R,19810925.0,IRL,male
Shaun,Herry,U,,USA,male
Brandon,Gallegos,U,19910419.0,USA,male
Nick,Ames,R,19840219.0,GBR,male
Francis,Hazelwood,R,19870530.0,GBR,male
Philip,Whalley,R,19840722.0,GBR,male
Ryan,Crampton,U,19880618.0,GBR,male
Santiago,Lobelo,U,19910517.0,COL,male
Leo,Sarria,U,19900204.0,COL,male
Juan Felipe,Cardoso Guzman,R,19910114.0,COL,male
Leonardo,Bertozzi,U,19630717.0,ITA,male
Emanuele,Ribezzi,U,,ITA,male
Pedro Xavier,Munoz,U,19880808.0,ECU,male
Sebastian,Ulloa,U,,ECU,male
Rommel,Bucheli,R,19900316.0,ECU,male
Javier,Urdaneta Martinez,U,19890701.0,VEN,male
Randall,Fiorentino,U,,USA,male
Javier,Cornejo,U,19880202.0,ECU,male
Michal,Bartoszewski,U,19900624.0,POL,male
Szymon,Czopik,U,19880503.0,POL,male
Wojciech,Banasik,U,19900827.0,POL,male
Michal,Biegala,U,19870404.0,POL,male
Andrzei,Hantke,R,19891207.0,POL,male
Adam,Przybyszewski,U,19840823.0,POL,male
Radoslaw,Rosiak,U,19870121.0,POL,male
Tomasz Marek,Mrozowski,U,19900309.0,POL,male
Anthony,Lefevers,U,19740530.0,USA,male
Jorge,Jorge,R,19890123.0,PER,male
Parrish,Preston,R,19621126.0,USA,male
Andres,Escalante,U,19870106.0,VEN,male
Hunter,Gerlach,R,19850912.0,USA,male
David,Birkas,U,,GER,male
David,Marcotte,R,19890503.0,CAN,male
Alexandre,Duval,R,19880618.0,CAN,male
Benjamin,Raynauld,R,19870426.0,CAN,male
Othman,Zerouali Ouariti,U,19880924.0,CAN,male
Denis,Chekushin,U,19900506.0,RUS,male
Dmitri,Suslov,U,19880113.0,RUS,male
Javier,Rubio Morillo,U,19860814.0,ESP,male
Diego,Benavent Nunez,U,19900206.0,ESP,male
Javier,Bernabe Balas,U,19881202.0,ESP,male
Max,Sjovall,U,19860710.0,FIN,male
Timo,Koskivuori,U,19830722.0,FIN,male
Pietari,Erko,U,19790113.0,FIN,male
Carl,Ho,U,19900212.0,CAN,male
Nick,Tchernikov,U,19910115.0,CAN,male
Ravil,Karimov,U,19860513.0,UZB,male
Murod,Ibragimov,U,19910719.0,UZB,male
Filipp,Grishutkin,R,19900819.0,UZB,male
Laziz,Mirzalimov,R,19900905.0,UZB,male
Jahongir,Radjiev,U,,UZB,male
Bakhodyr,Sharipov,U,19880822.0,UZB,male
Ugun,Bekmuradov,U,19860427.0,UZB,male
Andrey,Bodrilin,U,19720120.0,RUS,male
Petr,Demidov,U,19891017.0,RUS,male
Samuel,Silva,U,19890104.0,BRA,male
Raphael,Trindade,U,19870320.0,BRA,male
Daniel,Gonzalez,U,19910111.0,BRA,male
Claudiney,Nascimento,U,19800401.0,BRA,male
Bernardo,Lipschitz,R,19911004.0,BRA,male
Andros,Putyera,U,19840101.0,SVK,male
Yan,Arnautovic,U,19840101.0,SRB,male
Raphael,Almeida,U,19801129.0,BRA,male
Enrico,Porro,U,19840805.0,ITA,male
Jonathan,Jaklitsch,U,19890331.0,USA,male
Roby,Parlade,R,19800928.0,USA,male
Xavier,Araque,U,19830101.0,ECU,male
Nicolas,Torres,U,19790615.0,CHI,male
Juan Xavier,Munoz,R,19900103.0,ECU,male
Cedric,Benoit,U,19870331.0,SUI,male
Hicham,Lahbabi,U,,MAR,male
Jochen,Moser,U,,GER,male
Cedric,Waelchli,U,19751116.0,SUI,male
Andreas,Schadler,U,19900105.0,AUT,male
Patrick,Petutschnig,U,19840709.0,AUT,male
Sergey,Solodkiy,U,19900126.0,UKR,male
Illya,Safiulin,U,19910610.0,UKR,male
Anton,Fatin,R,19770222.0,RUS,male
Alexander,Berezhyniuk,U,19890722.0,UKR,male
Andreii,Andriienko,R,19900404.0,UKR,male
Vladimir,Romanchenko,U,19871013.0,UKR,male
Dmytro,Nezhivoy,R,19890906.0,UKR,male
Alessio,Mocchi,U,19920223.0,ITA,male
Massimiliano,Sirchio,U,19650518.0,ITA,male
Matteo,Avellini,U,19850511.0,ITA,male
Lorenzo,Tarpani,U,19751016.0,ITA,male
Benjamin,Schmid,U,19790925.0,GER,male
Carlo,Valsecchi,U,19720724.0,ITA,male
Dennis,Cristello,R,19870519.0,ITA,male
Constantin,Mercas,U,,ROU,male
Octavian,Dinuta,U,19870413.0,ROU,male
Adrian,Mosoi,U,19860105.0,ROU,male
Hendrik,Petzel,U,,GER,male
Lukas,Lomberg,R,19880514.0,GER,male
Maximillian,Scheiter,U,19880407.0,GER,male
Matteo,Repetto,U,19880803.0,ITA,male
Luca,Vigesi,U,19900609.0,ITA,male
Samuel,Danchet,R,19850317.0,FRA,male
Daniel,Rubio Moreno,U,19891113.0,ESP,male
Charlie,Jones,U,19900808.0,USA,male
John J,Thornhill,U,19910326.0,USA,male
Nejc,Steiner,U,19880916.0,SLO,male
Mario,Saric,R,19880829.0,CRO,male
Angelo,Orsini,U,19891105.0,ITA,male
Cristiano,Russo,U,19910511.0,ITA,male
Daniele,Ciletti,U,19920407.0,ITA,male
Joe,Hattrup,U,19881109.0,USA,male
Jay,Wofford,U,,USA,male
James,Wilson,U,19860225.0,USA,male
Ethan,Horn,U,,USA,male
Jeremy,Reed,U,19880605.0,USA,male
Radoslaw,Pisarek,U,19900228.0,POL,male
Pawel,Bilicki,U,19890709.0,POL,male
Roman,Tennert,U,,GER,male
Romain,Deridder,R,19870402.0,FRA,male
Sliman,Taghzouit,U,19870525.0,FRA,male
Cristian Alexandru,Ceparu,U,19880817.0,ROU,male
Bogdan,Morosanu,R,19890619.0,ROU,male
Matus,Beres,U,19890601.0,SVK,male
Miloslav,Dolezal,U,,SVK,male
Martin,Martinicky,R,19880405.0,SVK,male
Carlos,Galvan,U,19881228.0,ESP,male
Ignacio,Ortiz,U,19880907.0,COL,male
Jorge,Alzate,U,,COL,male
Santiago,Martinez,U,19920427.0,COL,male
Sergio,Cuartas,U,19911227.0,COL,male
Luis David,Salcedo Gomez,U,19920919.0,COL,male
Mariano,Restrepo,U,19891111.0,COL,male
Dimitri,Caron,U,,FRA,male
Jerome,Allain,U,,FRA,male
Aurelien,Lescallier,U,19801121.0,FRA,male
Roberto Carlos,Saa Daza,U,19900102.0,ECU,male
Julian,Pazmino,U,19900117.0,ECU,male
Juan Francisco,Fabara,U,19921130.0,ECU,male
Diego Miguel,Meneses,U,19920422.0,ECU,male
Michito,Kunimori,R,19880817.0,JPN,male
Takao,Ohno,U,19890524.0,JPN,male
Daisuke,Matsuo,U,19860511.0,JPN,male
Yamato,Matsui,U,19860612.0,JPN,male
Kaiky,Abiko Rodrigues,U,19871026.0,BRA,male
Kazuya,Ono,U,19880302.0,JPN,male
Tsubasa,Ito,U,19890910.0,JPN,male
Alexander,Cuellar,U,,COL,male
Matt,Spindler,U,19910413.0,USA,male
Justin,Lopes,R,19890111.0,FRA,male
Hwang Han,Kim,R,19730729.0,KOR,male
Jongseon,Jeon,U,19840919.0,KOR,male
Wan Yong,Park,U,19910105.0,KOR,male
Seong Yook,Oh,U,,KOR,male
Kang Ku,Kim,U,19890630.0,KOR,male
Johan,Gunnarsson,U,19890927.0,SWE,male
Juan Pablo,Munoz,U,,ECU,male
Diego Andres,Aviles Gallardo,U,19920909.0,ECU,male
Xavier,Jones,U,,ECU,male
Bruno,Faidutti,U,19890410.0,ECU,male
Tommi,Luhtala,U,19861212.0,FIN,male
Iiro,Vuorinen,U,19891101.0,FIN,male
Artem,Tuvakov,U,19880331.0,UKR,male
Mykhailo,Shypunov,U,19800319.0,UKR,male
Vladyslav,Dobrydnev,R,19901129.0,UKR,male
Leonardo Ivan,Rudich,U,19831107.0,ARG,male
Anibal,Aranda,R,19830517.0,PAR,male
Guillermo,Del Valle,U,19870930.0,PAR,male
Guillermo,Harrison,U,19890201.0,PAR,male
Ernesto,Soruco,U,19801206.0,ARG,male
Jordan,Knue,U,19880609.0,USA,male
Calon A,Alpar,U,19881112.0,USA,male
Issam,Jallouli,U,19790909.0,TUN,male
Raul,Martinez,U,19900202.0,MEX,male
Juan Pablo,Lopez Pendas,U,,MEX,male
Patrick,Weschler,U,,MEX,male
Sunder,Mohana,U,,MAS,male
James,Moye,U,19880329.0,USA,male
Abraham,Alonso,R,19860317.0,PER,male
Nicholas,Laheney,R,19860903.0,USA,male
Dominick,Clewes,U,19860206.0,GBR,male
Adam,Taylor,R,,GBR,male
Klaus,Weber,U,19871120.0,NZL,male
Jason,Antoniolli,U,19880314.0,AUS,male
Patrick,Baldock,U,19891103.0,AUS,male
Fabio,Borges,U,19820427.0,BRA,male
Vinicius,Fullmann,R,19861227.0,BRA,male
Bruno,Sapienza,U,19911220.0,BRA,male
Michael,Maher,U,19810721.0,USA,male
John,Yetimoglu,U,19910924.0,USA,male
Michael,Rockman,U,19850427.0,CAN,male
Sam,Jonas,U,19851101.0,CAN,male
Jacek,Marciniak,R,19900104.0,POL,male
Dudley,Smith,R,19920801.0,RSA,male
Clayton,Sonn,U,19900311.0,RSA,male
Sarel,Van Rooyen,U,19880721.0,RSA,male
Seth,Roselt,R,19820225.0,RSA,male
Jason,Blakey Milner,U,19910107.0,RSA,male
Adriano,Locorotondo,U,19900111.0,ITA,male
Tore,Waldhausen,U,19910501.0,GER,male
Cristhian,Gaete,U,19880707.0,CHI,male
Camilo,Perez,R,19900108.0,CHI,male
Francisco,Melendez,L,19901031.0,CHI,male
Manuel,Lastra,U,19910904.0,CHI,male
Mauricio,Villa,U,19910124.0,USA,male
Yousef,Hammoudou,U,19851008.0,MAR,male
Nino,Hasandedic,U,19900126.0,BIH,male
Amar,Subasic,U,19910115.0,BIH,male
Diego,Gonsalvez,L,19891215.0,MEX,male
Gonzalo,Estrada,U,19910422.0,MEX,male
Jae Yun,Lee,U,19880601.0,KOR,male
Young Cheol,Lim,U,19870709.0,KOR,male
Young Hwan,Ju,U,19900710.0,KOR,male
Soo Ho,Lee,U,19860811.0,KOR,male
A Ram,Kim,U,19870718.0,KOR,male
Vinicius,Palhavan,R,19900118.0,BRA,male
Marco,Baio,U,,ITA,male
Kristepher,Elien,L,19841103.0,ISV,male
Clifford,Malivert,R,19851009.0,USA,male
Cody,Loup,U,19871102.0,USA,male
Wesley,Miller,U,19870710.0,USA,male
Jason,Zafiros,U,19900704.0,USA,male
Stefanos,Champeris,U,19920328.0,GRE,male
Georgios,Drymalitis,U,19910704.0,GRE,male
Iason,Varfis,U,19920803.0,GRE,male
Andre,Gaidzinski,R,19920220.0,BRA,male
Guilherme,Gesser,U,19930413.0,BRA,male
Pavel,Prochorov,U,19880608.0,RUS,male
Jiri,Jiskra,U,19900406.0,CZE,male
Ales,Prochazka,U,19800608.0,CZE,male
Jaroslav,Beranek,R,19920924.0,CZE,male
Tomas,Lasak,R,19900831.0,CZE,male
Sarvar,Mamirov,U,19930105.0,UZB,male
Artyom,Arustamyan,R,19930630.0,UZB,male
Martin,Bezdicek,R,19900822.0,CZE,male
Petr,Dostal,R,19880222.0,CZE,male
Stephane,Poirier,U,19780725.0,FRA,male
Jamie Douglas,Coshan,U,,GBR,male
Mohamed,Ben Amor,U,19920808.0,TUN,male
Reda,Ziadi,U,,MAR,male
Christoffer,Madsen,U,19820402.0,DEN,male
Phillip,Purkert,U,19850709.0,GER,male
Mladen,Jardas,U,19891013.0,CRO,male
Dasen,Jardas,U,,CRO,male
Shrikant,Rathi,U,19860130.0,IND,male
Ravjeet,Singh,R,19920302.0,IND,male
Hemant,Garg,R,19880617.0,IND,male
Prashant,Sawant,U,19780307.0,IND,male
Rubal,Shandilya,U,19900110.0,IND,male
Vedant,Kapoor,R,19910928.0,IND,male
Mihir,Mankad,U,19730317.0,IND,male
Jitender,Mehlda,U,19850114.0,IND,male
Monal,Chhillar,U,19900628.0,IND,male
Yuvraj,Haral,R,19840419.0,IND,male
Cenk,Uludag,U,19850420.0,TUR,male
Gorkem,Yurtseven,U,19910819.0,TUR,male
Ben,Rudolph,U,19830313.0,GER,male
Patrick,Krumm,U,19841213.0,GER,male
Marc,Brenning,R,19890222.0,GER,male
Alexander,Buehler,U,19891103.0,GER,male
Alberto,Giordano,U,19890604.0,ITA,male
Alexander,Geibel,R,19900404.0,GER,male
Stefan,Pamler,L,19910501.0,GER,male
Jakub,Magic,R,19861215.0,SVK,male
Matus,Magic,U,,SVK,male
Jozef,Blasko,R,19890115.0,SVK,male
Gabor Janos,Toth,U,19881208.0,HUN,male
Edoardo,Ghiringhelli,L,19840420.0,ITA,male
Stefano,Fiandri,U,,ITA,male
Fabio,Albicini,U,19930408.0,ITA,male
Kiril,Zahariev,U,19910401.0,BUL,male
Yosif,Mihailov,U,19871020.0,BUL,male
Alexander,Velev,U,,BUL,male
Martin,Tomov,U,19901228.0,BUL,male
Philipp,Schuenemann,U,19820701.0,GER,male
Kacper,Procki,U,19880911.0,POL,male
Damian,Bartosiak,U,19910212.0,POL,male
Lorenzo,Filonzi,U,19770721.0,ITA,male
Alex,Watt,U,19890330.0,GBR,male
Michael,Hayes,U,19870818.0,IRL,male
Peter,Ianello,R,19880612.0,USA,male
Federico,Burioni,U,,ITA,male
Alberto,Bedogni,U,,ITA,male
Steffen,Wagner,U,19901212.0,GER,male
Nikola,Maksimovic,U,19900323.0,SUI,male
Ramon,Rodriguez Toledo,U,19780205.0,ARG,male
Juan Felipe,Tellez,R,19910427.0,COL,male
Guillermo,Alvarez,U,19900404.0,COL,male
Daniel,Alban,U,19910817.0,COL,male
Guy,Goren,U,19880404.0,ISR,male
Amir,Zari,U,19911121.0,ISR,male
Nimrod,Shalish,U,19910611.0,ISR,male
Itay,Levi,U,19890930.0,ISR,male
Gleb,Sklyr,R,19910106.0,ISR,male
Alon,Cohen,U,19840409.0,ISR,male
Yum,Adiv,R,19900711.0,ISR,male
Gay,Michlevithz,U,,ISR,male
Benedik,Grosche,U,19841015.0,GER,male
Nicolas,Steiner,U,19910109.0,GER,male
Andrew,Kells,U,19900619.0,USA,male
Matt,Solomon,U,19880106.0,SEY,male
Jeff,Mullen,U,19901128.0,USA,male
Jay,Wong,L,19880727.0,USA,male
Maximilian,Ortiz,U,19860729.0,USA,male
Romain,Van Rillas,U,19790518.0,FRA,male
Davide,Paltrinieri,U,19930413.0,ITA,male
Luca,Carli,U,19900813.0,ITA,male
Jose,Fabara,U,19590101.0,ECU,male
Danko,Aguirre,U,19831130.0,ECU,male
Juan,Fornell,U,19850114.0,ECU,male
Jamie,Lawlor,U,19890405.0,CAN,male
Ryan,Maarschalk,U,19820320.0,ZIM,male
Adam,Becker,U,19850103.0,CAN,male
Dmitry,Rovkin,U,19920925.0,RUS,male
Dmitry,Molchanov,U,19910909.0,RUS,male
Igor,Kuznetsov,U,19911208.0,RUS,male
Mansur,Gishkaev,U,19890902.0,RUS,male
Mikhail,Saldin,U,19900531.0,RUS,male
Aleksey,Kalinin,R,19900411.0,RUS,male
Anton,Chekhov,R,19920915.0,RUS,male
Pavel,Filatov,U,,RUS,male
Vladimir,Egorov,U,19890412.0,RUS,male
Stipe,Primorac,U,19850905.0,BIH,male
Pawel,Poziomski,U,19900123.0,POL,male
Roberto,Guida,U,19900304.0,ITA,male
Matthias,Lapornik,U,19901209.0,AUT,male
Dan Catalin,Bitica,U,19910411.0,ROU,male
Anton,Andersson,U,19890115.0,SWE,male
Daniel,Coelho,U,19880115.0,BRA,male
Eduardo,Melo,R,19910630.0,BRA,male
Felipe,Coelho,U,19911022.0,BRA,male
Joao Paulo,Castro,U,19810731.0,BRA,male
Miguel,Iglesias,U,19850924.0,ESP,male
Rodrigo,Limpias,U,,BOL,male
